,name,age,location,gender,join_date,total tweets,followers,following,verified,tweet,likes,retweets,date,word count,launguage,is quote,hashtags,trending,tweet id
6097,Def_Babe,,lima peru,,2011-05-03,18061,637,289,False,"RT @JINYOUNG: PARK JINYOUNG The 1st Album 
'Chapter 0: WITH'
TEASER PHOTO YOU ver.1

🔜2023.01.18(KST)

#박진영 #ParkJinYoung 
#Chapter0: #WITH…",0,4727,2023-01-09,16,en,False,"[{'text': '박진영', 'indices': [103, 107]}, {'text': 'ParkJinYoung', 'indices': [108, 121]}, {'text': 'Chapter0', 'indices': [123, 132]}, {'text': 'WITH', 'indices': [134, 139]}]","['Grupo 5', 'Gareth Bale', 'Lula', 'Puno', 'Teleticket', 'Cinemark', '#YetToComeInCinemas', 'En Brasil', 'El LUM', 'Evo Morales', 'GRACIE', '#TXT_Daydream', 'Juliaca', '#TEMPTATION', '#TardeBlanquiazul', 'Brunella', 'DAYDREAM CONCEPT CLIP', 'Gales', 'Matute', 'Brasilia', 'Alianza Lima', 'Teddy', 'Barco', 'Junior', 'En Perú', '#HAPPYJKDAY2023', 'Inside Job', 'DAYDREAM CONCEPT PHOTO', 'Bélgica', 'BBVA', 'Cineplanet', 'Pedri', 'Aldair', 'Lagos', 'Terrorismo', 'Gabriel Costa', 'Trump', 'Aucas', 'Reyna', 'Mike Bahía', 'Jair Bolsonaro', 'Lavandeira', 'taehyun', 'Jairo', 'VIBE IS COMING', 'ureña', 'Conflicto', 'Bolivia', 'Atleti', 'Ferran']",1612459899149074432
6098,RainaKarthi,,"Dharmapuri, India",,2020-02-28,15519,69,856,False,"RT @i_arv97: I can watch this movie multiple times just for your performance @actorvijay 
Just a fine one as JD 🫶🏽 https://t.co/xItM9hFb3c",0,17,2023-01-09,22,en,False,[],[],1612459899140857856
6099,Alexmic23539563,,,,2019-05-01,35653,71,1,False,"RT @SKFans_Team: Prince Of Everyone's Heart ❤️

#PrinceSK #Maaveeran #Ayalaan @Siva_Kartikeyan https://t.co/bMNlc4kUrk",0,16,2023-01-09,11,en,False,"[{'text': 'PrinceSK', 'indices': [48, 57]}, {'text': 'Maaveeran', 'indices': [58, 68]}, {'text': 'Ayalaan', 'indices': [69, 77]}]",,1612459899140853760
6100,Abi_Vijay98,,,,2019-12-13,189760,516,125,False,RT @VijayFansUpdate: Thalapathy Fans Offline Promotions for #Varisu ❤️ #HappyVarisuPongal  https://t.co/SPLHiZhDgw,0,82,2023-01-09,12,en,False,"[{'text': 'Varisu', 'indices': [60, 67]}, {'text': 'HappyVarisuPongal', 'indices': [71, 89]}]",,1612459899136667650
6101,kuromibatwings,,,,2022-03-14,27603,309,299,False,RT @42yow: if you think like this i fear twitter may not be the site for you.....,0,75,2023-01-09,17,en,True,[],,1612459899132190721
6102,InsightManager,,,,2010-01-28,217680,15308,15609,False,"“Winter is 
Turning my
Feet cold 
And hands 
Numb just 
Like your 
Fake love.” — @authorgurpreetd https://t.co/qSYdMeNbFE",0,0,2023-01-09,14,en,False,[],,1612459899119865860
6103,Pippa01525057,,,,2022-08-02,21997,8,1,False,$BILL *ALL THESE LEVELS POSTED AHEAD OF TIME BEFORE THE MARKET OPENED..   https://t.co/EsQtbcCJ9X,0,0,2023-01-09,15,en,False,[],,1612459899107291136
6104,zwarteaap,,,,2010-09-30,41010,774,851,False,RT @Jeron_in_Spain: Girl was only 2 years old.. 2 fucking years. https://t.co/KhQeSagPgN,0,14,2023-01-09,12,en,False,[],,1612459899107115008
6105,yanna_juarez_,,,,2020-05-14,16302,183,2833,False,"RT @jiims: $15 GIVEAWAY IN 4HOURS

RT &amp; Follow @Flare_Token + rt his pinned 📌",0,1460,2023-01-09,14,en,False,[],,1612459899094716418
6106,icejd00,,,,2011-10-29,375,103,330,False,"Mover IDO goes live on December 15 at 3 pm UTC (15:00 UTC). In previous articles, we described how to get IDO Passes and use them to get on the Whitelist to participate in the IDO on the most favorable terms.",0,0,2023-01-09,41,en,False,[],,1612459899090341889
6107,TXT__News,,,,2019-01-15,72250,69991,742,False,"DAYDREAM CONCEPT CLIP
#TXT_Daydream #TOMORROW_X_TOGETHER

@TXT_members
https://t.co/bweQpOl4HC",10,9,2023-01-09,4,en,False,"[{'text': 'TXT_Daydream', 'indices': [22, 35]}, {'text': 'TOMORROW_X_TOGETHER', 'indices': [36, 56]}]",,1612459899082133506
6108,lovingpriyankit,,"New Delhi, India",,2022-10-15,30093,438,388,False,"RT @Priyankit2022: “The successful warrior is the average man, with laser-like focus.” – Bruce Lee  

FANS DEMAND ANKIT IN BB",0,23,2023-01-09,20,en,False,[],[],1612459899082125314
6109,lyncyaa,,,,2020-11-07,611,213,218,False,"RT @1106pages: everyone worth to be loved ; 
so am i? 

a jaehyun local au 
; by 1106pages https://t.co/dwdieHM48P",0,7556,2023-01-09,19,en,False,[],,1612459899073728513
6110,M_Sceptre,,,,2012-09-01,36898,1728,320,False,RT @FeministaJones: @masikakalysha I know folks are going in on you. I want to make sure you know that by definition of the words “racism”…,0,79,2023-01-09,25,en,False,[],,1612459899073478657
6111,LibertyLover61,,"Washington, D.C.",,2013-10-05,60276,357,669,False,RT @dandcaldwell: 🧵@MrMaitra and I have a piece in @Newsweek laying out why and how House Republicans should course-correct America's Ukrai…,0,23,2023-01-09,21,en,False,[],"['#TRBAM', 'Kliff Kingsbury', 'GRACIE', '#MondayMotivation', '#PMSIDontWantToOverreactBUT', '#LawEnforcementAppreciationDay', 'Gareth Bale', 'Gucci', 'Kyler', '#mondaythoughts', 'Brazil', 'Cardinals', 'Joao Felix', 'Steve Keim', 'JUST ANNOUNCED', 'Happy Founders', 'Mali', 'Brian Flores', 'Victory Monday', 'AP Top 25', 'LAFC', 'AP Poll', 'Keyshia', 'Debinha', 'Founders Day', 'Buggs', 'Good Monday', 'Dean Pees', 'Chelsea', 'Dr. Dre', 'Black Monday', 'Noma', 'Dan Quinn', 'MLS Cup', 'Phi Beta Sigma Fraternity', 'Anzalone', 'Big Scarr', 'Jerod Mayo', 'Inside Job', 'DAYDREAM CONCEPT CLIP', 'Shemar Moore', 'Chark', 'Bannon', 'Texas State', 'Brian Walshe', 'Michael Irvin', 'Daily Quordle 350', 'Kevin Durant', 'Hobo Johnson', 'Bidwill']",1612459899069566976
6112,heeseungegypt,,,,2020-08-23,11701,395,125,False,"RT @ENHYPEN: #ENHYPEN 2023 Golden Disc Awards Dance Break Practice
#GoldenDiscAwards
(https://t.co/ML30Ee54t7)",0,7557,2023-01-09,10,en,False,"[{'text': 'ENHYPEN', 'indices': [13, 21]}, {'text': 'GoldenDiscAwards', 'indices': [67, 84]}]",,1612459899069276161
6113,wxyqr,,Canada,,2009-03-08,6036896,68,19,False,"Regina SK Weather, Temp:-11.8ºC; Dew:-18.8ºC; Pressure:1010.20hPa.; Wind:1/kph@98.0 Wind Chill:-12.5°C Humidity:56; https://t.co/6Ptyl5RMRM https://t.co/vfZcUnWHSI",0,0,2023-01-09,12,en,False,[],"['Brazil', 'F-35', 'Lions', 'Packers', 'GRACIE', 'Gareth Bale', 'Lula', 'Seahawks', '#OnePride', '#flames1stgoal', '#MondayMotivation', 'Aaron Rodgers', '#itsbudtime', 'Dan Campbell', '#IRGCterrorists', 'Felix', 'Poetry', 'Morneau', 'Inside Job', 'Brésil', 'Bannon', 'Kliff Kingsbury', 'Green Bay', 'Texans', 'Jamaal Williams', 'Trees', 'Wealth', 'Brasilia', '49ers', 'Quay Walker', 'Cowboys', 'Bears', 'Zellers', 'Camilla', 'Nation', 'Lovie Smith', 'Zidane', 'Chelsea', 'Steelers', 'Jessica Robb', 'Anderson Cooper', 'Arsenal', 'Thad', 'Geno Smith', 'Iranian', 'CF-18s', 'Prince Harry', 'Dolphins', 'Good Monday', 'Adam Rich']",1612459899052593154
6114,_gzzd1,,,,2022-03-09,415,42,388,False,RT @cat_auras: Me &amp; who? https://t.co/K7CLdSKbY2,0,15838,2023-01-09,6,en,False,[],,1612459899052515330
6115,xKiraz1,,,,2022-06-03,6509,58,1860,False,"RT @BugeishaNFT: The top 10 wallets will be automatically added to our whitelist. 📜

https://t.co/WpvZaVNXZ7 https://t.co/qo6PrKWGyx",0,512,2023-01-09,15,en,False,[],,1612459899044200448
6116,VillathiVillan0,,"Kerala,Trivandrum, India",,2018-03-12,34005,351,269,False,"RT @THEPANIPURI: #Sankranti2023 Movies #Australia 🇦🇺 Day-1 Pre-Sales:

👉#Varisu : A$120,180

👉#Thunivu : A$40,0150

👉#VeeraSimhaReddy : A$3…",0,25,2023-01-09,14,en,False,"[{'text': 'Sankranti2023', 'indices': [17, 31]}, {'text': 'Australia', 'indices': [39, 49]}, {'text': 'Varisu', 'indices': [72, 79]}, {'text': 'Thunivu', 'indices': [94, 102]}, {'text': 'VeeraSimhaReddy', 'indices': [117, 133]}]",[],1612459899040206848
6117,0xDakota1da7,,,,2022-10-28,1270,72,524,False,"RT @JuicyFruityyy: $750 500CASINO BALANCE GIVEAWAY!

To Enter:

-like the video (post proof)
-RT
-Have a 500casino account! (Use code Juicy…",0,3778,2023-01-09,17,en,False,[],,1612459899040198656
6118,asynchronismz,,,,2011-08-24,2826,147,99,False,"RT @_isabeomseven: @berrywoo19 The crowd singing loudly to If You Do by GOT7

https://t.co/JD9qR3aUFQ",0,38,2023-01-09,13,en,False,[],,1612459899040169986
6119,li___1li,,,,2022-03-14,78,19,16,False,"But I keep walking away , away from it all.",1,0,2023-01-09,10,en,False,[],,1612459899035729921
6120,SuterBaby,,,,2013-04-09,9229,4,11,False,"Rises once code of success is found on the
؟?
نمشے

🔹H122🔹
🔹H122🔹
🔹H122🔹",0,0,2023-01-09,9,en,False,[],,1612459899031638018
6121,wilking_j,,,,2010-08-09,4186,1422,418,False,Sometimes the hardest part of taking the high road is actually the turn onto that road.  Some have the discipline to make the turn while others not so much.  I have been both - way more proud of making the turn (with one exception). 50+ years and still a work in progress.,0,0,2023-01-09,54,en,False,[],,1612459899031625728
6122,Faudaville,,,,2019-09-21,61253,12172,13147,False,"RT @actioncookbook: USERS: you're alienating the people who actually use your product
TWITTER: likes are now florps
USERS: what
TWITTER: ti…",0,21973,2023-01-09,18,en,False,[],,1612459899023237120
6123,Danity_TheresaY,,,,2019-10-31,14788,51,73,False,"RT @eejah_99: Fancafe Schedule update 

First Parade in Malaysia ✅️

#FirstParadeinMY
#KANGDANIELinMY https://t.co/8Ado1IhTJg",0,17,2023-01-09,11,en,False,"[{'text': 'FirstParadeinMY', 'indices': [69, 85]}, {'text': 'KANGDANIELinMY', 'indices': [86, 101]}]",,1612459899015041025
6124,iam_buransrk,,"Bengaluru South, India",,2020-12-17,28024,742,681,False,RT @amanaggar: Those asking he is the Editor of #Brahmastra Trailer and NAATU song from #RRR and #War and few others 🔥🔥🔥🔥 #PathaanTrailer h…,0,51,2023-01-09,24,en,True,"[{'text': 'Brahmastra', 'indices': [48, 59]}, {'text': 'RRR', 'indices': [88, 92]}, {'text': 'War', 'indices': [97, 101]}, {'text': 'PathaanTrailer', 'indices': [122, 137]}]",[],1612459899015004160
6125,Lolita_w_bot,,,,2012-03-10,60590,30,1,False,"Lolita, light of my life, fire of my loins. My sin, my soul. Lo-lee-ta: the tip of the tongue taking a trip of three steps down the palate to tap, at three, on the teeth. Lo. Lee. Ta.",0,0,2023-01-09,38,en,False,[],,1612459899010834434
6126,igshri,,,,2022-10-06,356,3,3,False,"RT @TheKhabriTweets: Breaking #BiggBoss16 

#SumbulTouqeerKhan, 
#MCStan, 
#SreejitaDe &amp; #NimritKaurAhluwalia
 are nominated for this week",0,245,2023-01-09,14,en,False,"[{'text': 'BiggBoss16', 'indices': [30, 41]}, {'text': 'SumbulTouqeerKhan', 'indices': [44, 62]}, {'text': 'MCStan', 'indices': [65, 72]}, {'text': 'SreejitaDe', 'indices': [75, 86]}, {'text': 'NimritKaurAhluwalia', 'indices': [93, 113]}]",,1612459899010822146
6127,BrandiH86926044,,,,2022-12-16,517,1,7,False,# Mondays move by cartel fails to slow decline as growing fears of recession in Europe take a toll 🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑Wall Street stocks end session higher as traders await tech earnings,0,0,2023-01-09,30,en,False,[],,1612459899010646017
6128,edwardsscissors,,,,2019-12-30,9479,694,834,False,RT @bestofpauld: two pretty bestfriends https://t.co/B53msPxazw,0,11,2023-01-09,6,en,False,[],,1612459899006472192
6129,iloveoldcanada,,,,2022-04-28,3728,1137,1323,False,"Seriously!!! Canadian science ,eh! https://t.co/Bllr4Nysyu",2,2,2023-01-09,5,en,True,[],,1612459899002441729
6130,keithro98169761,,,,2022-03-12,5511,2233,2824,False,"RT @LebbyRachel1: morning 😊still in my bed resting , must be feeling better because I’m bored now ! 😂I’m also getting cross ,sure sign I’m…",0,81,2023-01-09,25,en,False,[],,1612459898994069504
6131,pixelart1000,,,,2010-12-09,1695,59,168,False,RT @Liminal1988: WHEN TO KEEP YOUR MOUTH SHUT DON'T OPEN YOUR MOUTH https://t.co/idRJso7OCT,0,807,2023-01-09,13,en,False,[],,1612459898994057218
6132,HELLENICSHIP,,,,2011-07-13,89982,13838,1514,False,"CyberLogitec completed successful implementation of OPUS Terminal at Qinzhou Automated #Container Terminal of Beibu Gulf #Port Group in China #containerterminals
https://t.co/xtrLYIvXxz",0,0,2023-01-09,20,en,False,"[{'text': 'Container', 'indices': [87, 97]}, {'text': 'Port', 'indices': [121, 126]}, {'text': 'containerterminals', 'indices': [142, 161]}]",,1612459898993786880
6133,Harii_Thala,,,,2021-07-08,40723,278,686,False,"RT @itsdilli0700: Sureshot BlockBuster 🔥🔥🔥🔥 #Thunivu

https://t.co/vGZfwRd8fS",0,469,2023-01-09,6,en,False,"[{'text': 'Thunivu', 'indices': [44, 52]}]",,1612459898981486592
6134,Gratidao74_IG,,,,2021-05-22,13896,484,488,False,RT @hourlywolvesbot: HourlyWolves presents: https://t.co/hp24kWLn9D,0,91,2023-01-09,5,en,False,[],,1612459898981453824
6135,gregkb,,,,2007-06-27,8011,2331,2069,False,RT @jacknicas: Brazil wakes up this morning to the worst attack on its democracy in the 38 years since the end of the military dictatorship…,0,75,2023-01-09,25,en,False,[],,1612459898981294080
6136,SapphicSoleil,,,,2011-11-04,83466,1668,1092,False,RT @David_Challen: Harry rightly calling out the deafening silence from the royal family towards Jeremy Clarkson’s misogynistic column abou…,0,815,2023-01-09,19,en,False,[],,1612459898977259521
6137,Monalis63511124,,"odisha,india",,2017-03-12,1856,32,63,False,"RT @IamRealAR: We believe in ordinary acts of bravery, in courage that drives us to stand up for one another.

Verornica Roth

:IamRealAR:…",0,7,2023-01-09,21,en,False,[],[],1612459898952093697
6138,LipaB97,,,,2018-06-13,132118,17,55,False,RT @E4GIRLISA: lisa listening to thai fans’ song 🥺 https://t.co/BKMB7caMo4,0,1898,2023-01-09,10,en,False,[],,1612459898947928064
6139,YouHateDonavin,,,,2011-03-08,197337,1807,1076,False,You like pillow tops? 😂😭😭 https://t.co/ggNCdJYr7w,0,0,2023-01-09,6,en,True,[],,1612459898922565634
6140,mochifuyou,,,,2019-05-27,4196,799,937,False,RT @lidolmix: 2020 was 3 years ago.. what was your starter pack https://t.co/rJBUJXvgwf,0,3745,2023-01-09,13,en,False,[],,1612459898918555649
6141,kindofstrange,,,,2007-03-01,121990,7593,2442,False,"The Great Itching has begun. 

Time to slap dat tattoo https://t.co/15mN0krFjU",1,0,2023-01-09,11,en,False,[],,1612459898914365441
6142,sstarcortess,,,,2022-02-11,1702,29,34,False,RT @TweetsOfCats: smol https://t.co/prDs5eQ8bO,0,7600,2023-01-09,4,en,False,[],,1612459898909999105
6143,NaomiFitDesign,,United States,,2015-05-14,9278,398,355,False,"RT @Sandra_G_Loftis: Good morning, today is Monday January 9th. Only serious inquiries, please 😏 https://t.co/0uJJqbwxyo",0,7,2023-01-09,15,en,False,[],[],1612459898884837379
6144,craig_sandel,,,,2022-11-24,32,5,49,False,"RT @ArmendarizDis16: My name is Irene Armendariz-Jackson.

I live in El Paso.

I am a Border Patrol Wife.

Joe Biden’s visit today is a pho…",0,20253,2023-01-09,22,en,False,[],,1612459898863771650
6145,HumanBiotics,,United States,,2009-08-13,176559,1274,778,False,"Only You (feat. Notorious B.I.G. and Mase) (Greatest Hits Version) https://t.co/7L12s6GZpr via @YouTube Peace, Hotep, Bonjour, Bom Día - I hope we have our favorite coffee as we push through Monday, more music later. Try Chicory as a coffee alternative or Mxodus coffee brand.",0,0,2023-01-09,44,en,False,[],[],1612459898859667456
6146,Crypto_Joe10,,,,2013-09-05,2001,12162,2175,False,Now go fuck off https://t.co/jOheCnXw9H,6,0,2023-01-09,5,en,True,[],,1612459898842800130
6147,M68205661,,,,2022-12-06,1966,2,8,False,# New tech ventures want to use blockchain to clean up a messy carbon market — but critics fear more greenwashing 🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖The sharpest surge in inflation in four decades puts bond vigilantes on a stronger footing,0,0,2023-01-09,36,en,False,[],,1612459898834403328
6148,clnkrshna_,,,,2014-10-15,24568,115,126,False,heavy on this 🥹🥹 https://t.co/un45CLgBSa,0,0,2023-01-09,5,en,True,[],,1612459898805317632
6149,vanessa63258337,,,,2018-04-08,15195,2881,3018,False,"RT @TheTruthPanther: The Department of Health has encouraged South Africans to start wearing masks once again, as this new type of Covid 19…",0,22,2023-01-09,23,en,False,[],,1612459898805141504
6150,RugbyPass,,,,2015-08-26,44719,78922,3493,True,"WHAT THE BOK? A South African police officer has reportedly made a mind-blowing and bizarre claim about the Springbok nine. 

https://t.co/NyH95H9JSg",3,0,2023-01-09,21,en,False,[],,1612459898796736515
6151,CoryAvotix,,,,2022-12-19,225,5,28,False,RT @PontiacMadeDDG: small circle = less problems,0,13178,2023-01-09,7,en,False,[],,1612459898779930626
6152,concreteape02,,,,2020-07-16,1692,254,116,False,Like truly,0,0,2023-01-09,2,en,False,[],,1612459898775949319
6153,5doru,,,,2022-12-04,94,945,317,False,Whos tired 😴 https://t.co/pfRJP9F8vn,0,0,2023-01-09,4,en,False,[],,1612459898775683078
6154,temptempholder,,,,2010-09-08,119230,290,212,False,"People take it for granted that high rise building, skyscraper exist.

Weird but true.",0,0,2023-01-09,13,en,False,[],,1612459898763374593
6155,chima_udeh,,,,2013-08-23,138035,3505,2449,False,RT @JaypeeGeneral: Goosebumps 🔥🔥🔥 Warri is on lockdown for Peter Obi. Delta State is Obidient! Omo! I no fit shout🔥 Vote LP✅ #ObiDattiInWar…,0,719,2023-01-09,23,en,False,[],,1612459898763198466
6156,SeanBowles4,,,,2016-07-02,38895,617,518,False,"RT @ActivePatriotUK: Mohamad Reza Amanallahpour, caught naked in hotel room with girl, 13.

JAILED FOR FIVE YEARS 

https://t.co/9sAX7oNRpt…",0,179,2023-01-09,17,en,False,[],,1612459898763186176
6157,sayhyukkie,,,,2010-01-23,232149,738,912,False,RT @lidolmix: 2020 was 3 years ago.. what was your starter pack https://t.co/rJBUJXvgwf,0,3745,2023-01-09,13,en,False,[],,1612459898759163907
6158,qiYJlT2tiUdcZtP,,,,2021-08-12,17,1,43,False,"RT @JINYOUNG: PARK JINYOUNG The 1st Album 
'Chapter 0: WITH'
TEASER PHOTO YOU ver.1

🔜2023.01.18(KST)

#박진영 #ParkJinYoung 
#Chapter0: #WITH…",0,4739,2023-01-09,16,en,False,"[{'text': '박진영', 'indices': [103, 107]}, {'text': 'ParkJinYoung', 'indices': [108, 121]}, {'text': 'Chapter0', 'indices': [123, 132]}, {'text': 'WITH', 'indices': [134, 139]}]",,1612459898759163905
6159,TamannaBharti8,21.0,"New Delhi, India",,2022-03-21,1847,75,39,False,"RT @powerperriex: Where's our kandi boi ?

FANS DEMAND ANKIT IN BB",0,59,2023-01-09,11,en,False,[],[],1612459898750783491
6160,adrshya10,,India,,2022-11-05,5955,256,372,False,"RT @adrshya111: “Happiness cannot be traveled to, owned, earned, worn, or consumed. Happiness is the spiritual experience of living every m…",0,9,2023-01-09,21,en,False,[],"['Gareth Bale', '#HappyBirthdayHrithikRoshan', 'Felix', '#GurinderDhawan', 'Inspired By Sushant', '#CrazyDealsoniPhone', 'MALLIKA RULES ITV AS RADHA', '#MissionMajnu', 'SHIV CHI AAI AALI', '#GetOutRavi', 'CHOUDHARY SIBLINGS REUNION', 'Chelsea', 'Farah', 'Happy Retirement', 'VIRTUOUS SOUL MUNAWAR', 'BS-III', 'Rohit Sharma', 'Ishan', 'ODIs', 'Bumrah', 'राहुल गांधी', 'Gill', 'Havertz', 'iPhone 14', 'Stalin', 'Tapasvi', 'T20Is', 'FANS DEMAND ANKIT IN BB', '#VarisuBORampageIn2D', '#ऋचाराजपूत_को_गिरफ़्तार_करो', '#DominantTHUNIVUBookings', '#caresults', '#MassMogudu', '#PakistanEconomy', '#zerodha', '#Article356', '#UPSCAspirantsProtest', '#VarisuFDFS', '#MoonRiseOutTomorrow', '#MotorolaXPantoneColourOf2023', '#AntManAndTheWaspQuantumania', '#motoxstufflistings', '#MotoEdge30FusionVivaMagenta', '#UPSCCompensatoryAttempt2023', '#BabarAzam𓃵', '#CelebrationOfVarisu', '#ThunivuFDFS', '#देश_की_आवाज़_राहुल', '#GALA', '#DGCA']",1612459898750570500
6161,Airborne4_Life,,South Africa,,2022-06-30,6060,660,602,False,"RT @alfred_cabonena: If you ban race politics, the ANC will cease to exist, EFF will be a fairy tale.",0,11,2023-01-09,19,en,False,[],[],1612459898746314752
6162,BB13_IAmShree,,"Mumbai, India",,2019-10-11,111543,9963,390,False,Rice.. https://t.co/iQUQTNgWFF,0,0,2023-01-09,2,en,True,[],"['Rahul Gandhi', 'Gareth Bale', '#HappyBirthdayHrithikRoshan', 'Felix', '#GurinderDhawan', 'Inspired By Sushant', '#CrazyDealsoniPhone', 'MALLIKA RULES ITV AS RADHA', '#MissionMajnu', '#GetOutRavi', 'SHIV CHI AAI AALI', 'CHOUDHARY SIBLINGS REUNION', 'Chelsea', 'Farah', 'Happy Retirement', 'VIRTUOUS SOUL MUNAWAR', 'BS-III', 'Rohit Sharma', 'Ishan', 'ODIs', 'Bumrah', 'राहुल गांधी', 'Gill', 'Havertz', 'iPhone 14', 'FANS DEMAND ANKIT IN BB', 'Stalin', 'T20Is', 'Tapasvi', '#VarisuBORampageIn2D', '#DominantTHUNIVUBookings', '#caresults', '#ऋचाराजपूत_को_गिरफ़्तार_करो', '#MassMogudu', '#PakistanEconomy', '#zerodha', '#Article356', '#UPSCAspirantsProtest', '#VarisuFDFS', '#MoonRiseOutTomorrow', '#MotorolaXPantoneColourOf2023', '#motoxstufflistings', '#MotoEdge30FusionVivaMagenta', '#UPSCCompensatoryAttempt2023', '#AntManAndTheWaspQuantumania', '#CelebrationOfVarisu', '#ThunivuFDFS', '#BabarAzam𓃵', '#देश_की_आवाज़_राहुल', '#GALA']",1612459898742374401
